2019-06-07 16:52:01.065522+02,6,105,DR
2019-06-07 16:52:03.02869+02,6,116,DR
2019-06-07 16:52:05.006566+02,6,43,DR
2019-06-07 16:52:06.971305+02,6,128,DR
2019-06-07 16:52:08.94332+02,6,105,DR
2019-06-07 16:52:10.914187+02,6,117,DR
2019-06-07 16:52:12.939788+02,6,110,DR
2019-06-07 16:52:14.929256+02,6,112,DR
2019-06-07 16:52:16.904978+02,6,105,DR
2019-06-07 16:52:18.800021+02,6,66,DR
2019-06-07 16:52:20.770119+02,6,31,DR
2019-06-07 16:52:22.744126+02,6,114,DR
2019-06-07 16:52:24.718991+02,6,107,DR
2019-06-07 16:52:26.679339+02,6,115,DR
2019-06-07 16:52:28.658947+02,6,109,DR
2019-06-07 16:52:30.61931+02,6,123,DR
2019-06-07 16:52:32.593534+02,6,104,DR
2019-06-07 16:52:34.56256+02,6,48,DR
2019-06-07 16:52:36.532302+02,6,98,DR
2019-06-07 16:52:38.505633+02,6,116,DR
2019-06-07 16:52:40.476199+02,6,104,DR
2019-06-07 16:52:42.448854+02,6,114,DR
2019-06-07 16:52:44.421602+02,6,107,DR
2019-06-07 16:52:46.39352+02,6,117,DR
2019-06-07 16:52:48.357682+02,6,71,DR
2019-06-07 16:52:50.332249+02,6,31,DR
2019-06-07 16:52:52.299149+02,6,107,DR
2019-06-07 16:52:54.272871+02,6,117,DR
2019-06-07 16:52:56.243904+02,6,111,DR
2019-06-07 16:52:58.213924+02,6,114,DR
2019-06-07 16:53:00.185387+02,6,117,DR
2019-06-07 16:53:02.158136+02,6,110,DR
2019-06-07 16:53:04.123894+02,6,51,DR
2019-06-07 16:53:06.09861+02,6,94,DR
2019-06-07 16:53:08.06561+02,6,125,DR
2019-06-07 16:53:10.03892+02,6,108,DR
2019-06-07 16:53:12.007429+02,6,115,DR
2019-06-07 16:53:13.980704+02,6,112,DR
2019-06-07 16:53:15.951515+02,6,111,DR
2019-06-07 16:53:17.922598+02,6,80,DR
2019-06-07 16:53:19.893204+02,6,34,DR
2019-06-07 16:53:21.865127+02,6,114,DR
2019-06-07 16:53:23.833639+02,6,126,DR
2019-06-07 16:53:25.804392+02,6,109,DR
2019-06-07 16:53:27.776373+02,6,119,DR
2019-06-07 16:53:29.744937+02,6,112,DR
2019-06-07 16:53:31.717443+02,6,121,DR
2019-06-07 16:53:33.698326+02,6,63,DR
2019-06-07 16:53:35.660368+02,6,39,DR
2019-06-07 16:53:37.635589+02,6,108,DR
2019-06-07 16:53:39.599277+02,6,115,DR
2019-06-07 16:53:45.523032+02,6,119,DR
2019-06-07 16:53:47.483826+02,6,105,DR
2019-06-07 16:53:49.45516+02,6,41,DR
2019-06-07 16:53:51.428275+02,6,111,DR
2019-06-07 16:53:53.395368+02,6,113,DR
2019-06-07 16:53:55.368624+02,6,99,DR
2019-06-07 16:53:57.336997+02,6,119,DR
2019-06-07 16:53:59.310865+02,6,110,DR
2019-06-07 16:54:01.280187+02,6,121,DR
2019-06-07 16:54:03.252279+02,6,69,DR
2019-06-07 16:54:05.274628+02,6,31,DR
2019-06-07 16:54:07.191305+02,6,112,DR
2019-06-07 16:54:09.164236+02,6,121,DR
2019-06-07 16:54:11.136225+02,6,112,DR
2019-06-07 16:54:15.075121+02,6,127,DR
2019-06-07 16:54:17.047946+02,6,107,DR
2019-06-07 16:54:19.017116+02,6,42,DR
2019-06-07 16:54:20.987064+02,6,95,DR
2019-06-07 16:54:22.959702+02,6,119,DR
2019-06-07 16:54:24.930149+02,6,107,DR
2019-06-07 16:54:26.900221+02,6,116,DR
2019-06-07 16:54:28.935868+02,6,111,DR
2019-06-07 16:54:30.841761+02,6,124,DR
2019-06-07 16:54:32.816854+02,6,81,DR
2019-06-07 16:54:34.7838+02,6,34,DR
2019-06-07 16:54:36.75449+02,6,107,DR
2019-06-07 16:54:38.724603+02,6,118,DR
2019-06-07 16:54:42.680283+02,6,117,DR
2019-06-07 16:54:44.640309+02,6,110,DR
2019-06-07 16:54:46.619002+02,6,105,DR
2019-06-07 16:54:48.581805+02,6,48,DR
2019-06-07 16:54:50.550585+02,6,92,DR
2019-06-07 16:54:52.52361+02,6,122,DR
2019-06-07 16:54:54.497765+02,6,103,DR
2019-06-07 16:54:56.470478+02,6,117,DR
2019-06-07 16:54:58.433378+02,6,108,DR
2019-06-07 16:55:00.412077+02,6,119,DR
2019-06-07 16:55:02.377688+02,6,93,DR
2019-06-07 16:55:04.348304+02,6,37,DR
2019-06-07 16:55:06.316561+02,6,111,DR
2019-06-07 16:55:08.288325+02,6,120,DR
2019-06-07 16:55:10.258436+02,6,107,DR
2019-06-07 16:55:12.229773+02,6,116,DR
2019-06-07 16:55:14.204437+02,6,106,DR
2019-06-07 16:55:16.173882+02,6,111,DR
2019-06-07 16:55:18.144606+02,6,57,DR
2019-06-07 16:55:20.113047+02,6,29,DR
2019-06-07 16:55:22.086179+02,6,118,DR
2019-06-07 16:55:24.058045+02,6,108,DR
2019-06-07 16:55:26.034+02,6,117,DR
2019-06-07 16:55:27.996492+02,6,107,DR
2019-06-07 16:55:29.967667+02,6,111,DR
2019-06-07 16:55:31.940924+02,6,116,DR
2019-06-07 16:55:33.911571+02,6,45,DR
2019-06-07 16:55:35.880344+02,6,111,DR
2019-06-07 16:55:37.918453+02,6,110,DR
2019-06-07 16:55:39.831501+02,6,114,DR
2019-06-07 16:55:41.794558+02,6,109,DR
2019-06-07 16:55:43.762766+02,6,119,DR
2019-06-07 16:55:45.73665+02,6,106,DR
2019-06-07 16:55:47.707491+02,6,63,DR
2019-06-07 16:55:49.678983+02,6,29,DR
2019-06-07 16:55:51.646281+02,6,111,DR
2019-06-07 16:55:53.619824+02,6,115,DR
2019-06-07 16:55:55.599193+02,6,106,DR
2019-06-07 16:55:57.560606+02,6,121,DR
2019-06-07 16:55:59.532046+02,6,107,DR
2019-06-07 16:56:01.503346+02,6,121,DR
2019-06-07 16:56:03.474014+02,6,45,DR
2019-06-07 16:56:05.444715+02,6,109,DR
2019-06-07 16:56:07.41613+02,6,123,DR
2019-06-07 16:56:09.389011+02,6,106,DR
2019-06-07 16:56:11.355879+02,6,122,DR
2019-06-07 16:56:13.328326+02,6,103,DR
2019-06-07 16:56:15.296625+02,6,116,DR
2019-06-07 16:56:17.268041+02,6,69,DR
